OrderID,CustomerName,CustomerEmail,ProductName,ProductCategory,Quantity,Price,OrderDate,DeliveryStatus,PaymentMethod,TotalAmount,OrderMonth
486,Customer_137,Customer137@gmail.com,Eggs,Dairy,13,233.18,2025-05-23,Delivered,Cash,3031.34,5
487,Customer_140,Customer140@gmail.com,Cheese,Dairy,0,497.53,2025-01-26,Delivered,Card,0.0,1
488,Customer_129,Customer129@gmail.com,Tomato,Vegetables,13,281.78,2025-08-21,Delivered,Card,3663.1399999999994,8
489,Customer_58,Customer58@gmail.com,Orange,Fruits,15,62.34,2025-09-25,Delivered,Card,935.1,9
490,Customer_122,Customer122@gmail.com,Eggs,Dairy,5,311.3,2025-09-04,Pending,Card,1556.5,9
491,Customer_1,Customer1@gmail.com,Orange,Fruits,13,92.76,2025-02-20,Delivered,Cash,1205.88,2
492,Customer_34,Customer34@gmail.com,Chicken,Meat,12,34.85,2025-07-31,Delivered,Card,418.20000000000005,7
493,Customer_96,Customer96@gmail.com,Milk,Dairy,3,485.96,2025-07-27,Delivered,Card,1457.8799999999999,7
494,Customer_126,Customer126@gmail.com,Butter,Dairy,2,391.3,2025-11-13,Pending,UPI,782.6,11
495,Customer_118,Customer118@gmail.com,Banana,Fruits,2,490.45,2025-05-19,Delivered,Cash,980.9,5
496,Customer_48,Customer48@gmail.com,Orange,Fruits,8,249.38,2025-05-16,Delivered,Card,1995.04,5
497,Customer_89,Customer89@gmail.com,Banana,Fruits,5,275.48,2025-08-14,Cancelled,Card,1377.4,8
498,Customer_117,Customer117@gmail.com,Bread,Bakery,8,100.8,2025-08-20,Pending,Cash,806.4,8
499,Customer_129,Customer129@gmail.com,Orange,Fruits,12,138.52,2025-06-21,Delivered,UPI,1662.2400000000002,6
500,Customer_16,Customer16@gmail.com,Milk,Dairy,4,422.5,2025-06-11,Delivered,Card,1690.0,6
501,Customer_189,Customer189@gmail.com,Banana,Fruits,1,190.97,2025-06-30,Pending,Card,190.97,6
502,Customer_192,Customer192@gmail.com,Tomato,Vegetables,7,416.87,2025-11-11,Delivered,Card,2918.09,11
503,Customer_191,Customer191@gmail.com,Orange,Fruits,4,360.33,2025-06-18,Delivered,Card,1441.32,6
504,Customer_69,Customer69@gmail.com,Apple,Fruits,1,105.04,2025-12-10,Delivered,Card,105.04,12
505,Customer_22,Customer22@gmail.com,Butter,Dairy,3,263.57,2025-07-03,Pending,Cash,790.71,7
506,Customer_93,Customer93@gmail.com,Milk,Dairy,8,345.15,2025-12-13,Delivered,Card,2761.2,12
507,Customer_195,Customer195@gmail.com,Banana,Fruits,14,132.82,2025-10-31,Pending,UPI,1859.48,10
508,Customer_76,Customer76@gmail.com,Milk,Dairy,3,418.73,2025-05-13,Delivered,Card,1256.19,5
509,Customer_154,Customer154@gmail.com,Eggs,Dairy,12,281.52,2025-11-12,Delivered,UPI,3378.24,11
510,Customer_144,Customer144@gmail.com,Butter,Dairy,11,99.32,2025-02-10,Delivered,UPI,1092.52,2
511,Customer_179,Customer179@gmail.com,Tomato,Vegetables,11,299.83,2025-12-04,Delivered,Card,3298.1299999999997,12
512,Customer_86,Customer86@gmail.com,Orange,Fruits,15,499.86,2025-08-19,Cancelled,UPI,7497.900000000001,8
513,Customer_185,Customer185@gmail.com,Orange,Fruits,15,92.25,2025-01-20,Pending,Card,1383.75,1
514,Customer_29,Customer29@gmail.com,Orange,Fruits,15,412.04,2025-08-24,Delivered,Cash,6180.6,8
515,Customer_69,Customer69@gmail.com,Butter,Dairy,11,119.51,2025-12-22,Delivered,Cash,1314.6100000000001,12
516,Customer_47,Customer47@gmail.com,Apple,Fruits,12,395.55,2025-01-26,Delivered,Card,4746.6,1
517,Customer_94,Customer94@gmail.com,Bread,Bakery,14,372.6,2025-07-22,Delivered,Card,5216.400000000001,7
518,Customer_190,Customer190@gmail.com,Cheese,Dairy,13,164.23,2025-09-30,Delivered,Card,2134.99,9
519,Customer_197,Customer197@gmail.com,Chicken,Meat,3,176.4,2025-10-23,Delivered,UPI,529.2,10
520,Customer_144,Customer144@gmail.com,Banana,Fruits,1,400.41,2025-06-01,Delivered,Card,400.41,6
521,Customer_176,Customer176@gmail.com,Apple,Fruits,12,241.49,2025-03-16,Pending,Card,2897.88,3
522,Customer_85,Customer85@gmail.com,Tomato,Vegetables,11,370.79,2025-01-16,Cancelled,Card,4078.69,1
523,Customer_39,Customer39@gmail.com,Banana,Fruits,14,91.03,2025-07-31,Delivered,Card,1274.42,7
524,Customer_100,Customer100@gmail.com,Orange,Fruits,5,429.23,2025-06-15,Pending,UPI,2146.15,6
525,Customer_33,Customer33@gmail.com,Milk,Dairy,15,361.22,2025-12-13,Delivered,Card,5418.3,12
526,Customer_101,Customer101@gmail.com,Tomato,Vegetables,12,455.33,2025-01-23,Delivered,UPI,5463.96,1
527,Customer_23,Customer23@gmail.com,Banana,Fruits,10,83.54,2025-09-08,Delivered,Card,835.4000000000001,9
528,Customer_10,Customer10@gmail.com,Orange,Fruits,13,304.65,2025-01-10,Delivered,Card,3960.45,1
529,Customer_69,Customer69@gmail.com,Banana,Fruits,1,307.58,2025-03-04,Delivered,UPI,307.58,3
530,Customer_100,Customer100@gmail.com,Milk,Dairy,11,189.66,2025-06-15,Delivered,Cash,2086.2599999999998,6
531,Customer_34,Customer34@gmail.com,Orange,Fruits,6,240.06,2025-06-16,Pending,UPI,1440.3600000000001,6
532,Customer_180,Customer180@gmail.com,Bread,Bakery,2,38.23,2025-09-08,Pending,Card,76.46,9
533,Customer_138,Customer138@gmail.com,Apple,Fruits,14,378.01,2025-11-29,Delivered,Card,5292.139999999999,11
534,Customer_147,Customer147@gmail.com,Eggs,Dairy,2,283.67,2025-08-22,Cancelled,Cash,567.34,8
535,Customer_186,Customer186@gmail.com,Chicken,Meat,4,47.72,2025-12-15,Delivered,Card,190.88,12
536,Customer_96,Customer96@gmail.com,Butter,Dairy,2,346.76,2025-11-18,Delivered,Card,693.52,11
537,Customer_1,Customer1@gmail.com,Chicken,Meat,1,244.06,2025-08-02,Delivered,Cash,244.06,8
538,Customer_69,Customer69@gmail.com,Tomato,Vegetables,9,36.54,2025-11-01,Delivered,Cash,328.86,11
539,Customer_4,Customer4@gmail.com,Chicken,Meat,8,485.41,2025-08-23,Delivered,Cash,3883.28,8
540,Customer_16,Customer16@gmail.com,Orange,Fruits,1,475.57,2025-01-29,Delivered,Cash,475.57,1
541,Customer_24,Customer24@gmail.com,Bread,Bakery,13,266.19,2025-09-28,Delivered,Cash,3460.47,9
542,Customer_80,Customer80@gmail.com,Eggs,Dairy,10,64.96,2025-02-04,Pending,Card,649.5999999999999,2
543,Customer_2,Customer2@gmail.com,Apple,Fruits,1,382.22,2025-08-05,Delivered,Card,382.22,8
544,Customer_128,Customer128@gmail.com,Apple,Fruits,12,256.13,2025-09-14,Delivered,UPI,3073.56,9
545,Customer_160,Customer160@gmail.com,Milk,Dairy,14,165.17,2025-01-25,Delivered,UPI,2312.3799999999997,1
546,Customer_84,Customer84@gmail.com,Butter,Dairy,7,255.88,2025-03-26,Delivered,Card,1791.1599999999999,3
547,Customer_152,Customer152@gmail.com,Banana,Fruits,14,270.77,2025-12-01,Delivered,Card,3790.7799999999997,12
548,Customer_140,Customer140@gmail.com,Bread,Bakery,8,290.1,2025-08-13,Pending,Card,2320.8,8
549,Customer_178,Customer178@gmail.com,Banana,Fruits,6,231.79,2025-03-31,Delivered,UPI,1390.74,3
550,Customer_163,Customer163@gmail.com,Eggs,Dairy,2,310.76,2025-09-10,Delivered,Card,621.52,9
551,Customer_124,Customer124@gmail.com,Chicken,Meat,8,460.99,2025-08-06,Delivered,Card,3687.92,8
552,Customer_33,Customer33@gmail.com,Apple,Fruits,2,193.89,2025-07-03,Delivered,UPI,387.78,7
553,Customer_161,Customer161@gmail.com,Eggs,Dairy,4,368.34,2025-12-23,Delivered,UPI,1473.36,12
554,Customer_189,Customer189@gmail.com,Chicken,Meat,8,449.34,2025-09-07,Delivered,Card,3594.72,9
555,Customer_179,Customer179@gmail.com,Apple,Fruits,11,238.87,2025-05-18,Cancelled,UPI,2627.57,5
556,Customer_171,Customer171@gmail.com,Chicken,Meat,13,232.86,2025-10-20,Delivered,UPI,3027.1800000000003,10
557,Customer_101,Customer101@gmail.com,Butter,Dairy,13,309.02,2025-11-19,Delivered,Card,4017.2599999999998,11
558,Customer_12,Customer12@gmail.com,Bread,Bakery,2,303.88,2025-02-15,Delivered,Card,607.76,2
559,Customer_67,Customer67@gmail.com,Tomato,Vegetables,6,407.16,2025-03-15,Delivered,Card,2442.96,3
560,Customer_65,Customer65@gmail.com,Eggs,Dairy,15,248.71,2025-03-20,Delivered,Card,3730.65,3
561,Customer_161,Customer161@gmail.com,Eggs,Dairy,15,498.14,2025-09-10,Cancelled,Cash,7472.099999999999,9
562,Customer_168,Customer168@gmail.com,Cheese,Dairy,11,48.55,2025-08-09,Delivered,Card,534.05,8
563,Customer_74,Customer74@gmail.com,Orange,Fruits,0,21.52,2025-08-14,Delivered,UPI,0.0,8
564,Customer_43,Customer43@gmail.com,Butter,Dairy,3,327.3,2025-12-10,Delivered,Card,981.9000000000001,12
565,Customer_44,Customer44@gmail.com,Butter,Dairy,3,163.25,2025-10-11,Delivered,Card,489.75,10
566,Customer_29,Customer29@gmail.com,Banana,Fruits,6,135.38,2025-02-16,Delivered,UPI,812.28,2
567,Customer_141,Customer141@gmail.com,Chicken,Meat,7,169.71,2025-05-07,Delivered,Card,1187.97,5
568,Customer_12,Customer12@gmail.com,Orange,Fruits,0,142.9,2025-06-08,Delivered,Card,0.0,6
569,Customer_95,Customer95@gmail.com,Bread,Bakery,4,34.78,2025-05-25,Delivered,Card,139.12,5
570,Customer_46,Customer46@gmail.com,Bread,Bakery,6,486.34,2025-09-02,Pending,Card,2918.04,9
571,Customer_130,Customer130@gmail.com,Butter,Dairy,11,125.96,2025-11-22,Delivered,UPI,1385.56,11
572,Customer_35,Customer35@gmail.com,Bread,Bakery,3,372.33,2025-04-22,Delivered,Card,1116.99,4
573,Customer_81,Customer81@gmail.com,Cheese,Dairy,12,386.05,2025-07-21,Delivered,Cash,4632.6,7
574,Customer_90,Customer90@gmail.com,Eggs,Dairy,3,466.04,2025-10-16,Delivered,UPI,1398.1200000000001,10
575,Customer_8,Customer8@gmail.com,Milk,Dairy,3,34.66,2025-06-01,Delivered,Card,103.97999999999999,6
576,Customer_93,Customer93@gmail.com,Tomato,Vegetables,11,438.58,2025-03-03,Delivered,Card,4824.38,3
577,Customer_154,Customer154@gmail.com,Banana,Fruits,5,273.07,2025-06-23,Delivered,Card,1365.35,6
578,Customer_90,Customer90@gmail.com,Chicken,Meat,6,323.62,2025-01-21,Delivered,UPI,1941.72,1
579,Customer_162,Customer162@gmail.com,Tomato,Vegetables,1,329.35,2025-12-10,Delivered,Card,329.35,12
580,Customer_115,Customer115@gmail.com,Chicken,Meat,14,413.5,2025-01-28,Delivered,Cash,5789.0,1
581,Customer_105,Customer105@gmail.com,Apple,Fruits,4,180.04,2025-06-10,Pending,Card,720.16,6
582,Customer_135,Customer135@gmail.com,Tomato,Vegetables,3,371.86,2025-07-13,Delivered,Cash,1115.58,7
583,Customer_196,Customer196@gmail.com,Milk,Dairy,14,273.72,2025-12-26,Delivered,Card,3832.0800000000004,12
584,Customer_58,Customer58@gmail.com,Butter,Dairy,13,400.83,2025-03-02,Delivered,Cash,5210.79,3
585,Customer_114,Customer114@gmail.com,Cheese,Dairy,15,495.46,2025-02-11,Delivered,Card,7431.9,2
586,Customer_75,Customer75@gmail.com,Eggs,Dairy,12,116.31,2025-01-04,Delivered,Card,1395.72,1
587,Customer_157,Customer157@gmail.com,Eggs,Dairy,2,497.43,2025-02-26,Delivered,Card,994.86,2
588,Customer_120,Customer120@gmail.com,Cheese,Dairy,6,63.11,2025-03-17,Pending,Card,378.65999999999997,3
589,Customer_164,Customer164@gmail.com,Orange,Fruits,10,21.11,2025-08-19,Delivered,Cash,211.1,8
590,Customer_21,Customer21@gmail.com,Apple,Fruits,11,41.2,2025-03-22,Delivered,Card,453.20000000000005,3
591,Customer_164,Customer164@gmail.com,Chicken,Meat,5,184.06,2025-01-08,Delivered,Card,920.3,1
592,Customer_138,Customer138@gmail.com,Milk,Dairy,13,323.8,2025-10-29,Delivered,UPI,4209.400000000001,10
593,Customer_101,Customer101@gmail.com,Bread,Bakery,6,53.13,2025-05-14,Delivered,Card,318.78000000000003,5
594,Customer_152,Customer152@gmail.com,Tomato,Vegetables,4,22.72,2025-05-10,Pending,UPI,90.88,5
595,Customer_192,Customer192@gmail.com,Apple,Fruits,12,469.8,2025-04-21,Delivered,UPI,5637.6,4
596,Customer_177,Customer177@gmail.com,Tomato,Vegetables,5,414.52,2025-12-23,Pending,Card,2072.6,12
597,Customer_99,Customer99@gmail.com,Milk,Dairy,4,408.41,2025-03-04,Pending,Cash,1633.64,3
598,Customer_36,Customer36@gmail.com,Banana,Fruits,13,444.52,2025-11-24,Pending,Card,5778.76,11
599,Customer_96,Customer96@gmail.com,Banana,Fruits,6,356.02,2025-10-11,Delivered,Card,2136.12,10
600,Customer_152,Customer152@gmail.com,Apple,Fruits,1,70.11,2025-01-28,Delivered,UPI,70.11,1
601,Customer_151,Customer151@gmail.com,Butter,Dairy,13,211.57,2025-12-27,Delivered,UPI,2750.41,12
602,Customer_190,Customer190@gmail.com,Milk,Dairy,10,367.11,2025-04-10,Delivered,Card,3671.1000000000004,4
603,Customer_37,Customer37@gmail.com,Milk,Dairy,4,154.56,2025-02-05,Delivered,UPI,618.24,2
604,Customer_12,Customer12@gmail.com,Cheese,Dairy,5,349.96,2025-10-30,Pending,Card,1749.8,10
605,Customer_113,Customer113@gmail.com,Butter,Dairy,5,31.76,2025-09-15,Delivered,Card,158.8,9
606,Customer_183,Customer183@gmail.com,Chicken,Meat,14,166.95,2025-08-14,Delivered,Cash,2337.2999999999997,8
607,Customer_13,Customer13@gmail.com,Chicken,Meat,4,283.58,2025-02-26,Delivered,Card,1134.32,2
608,Customer_23,Customer23@gmail.com,Bread,Bakery,9,323.4,2025-06-24,Delivered,Card,2910.6,6
609,Customer_99,Customer99@gmail.com,Eggs,Dairy,6,296.98,2025-10-12,Delivered,Cash,1781.88,10
610,Customer_105,Customer105@gmail.com,Banana,Fruits,9,354.92,2025-04-21,Pending,Cash,3194.28,4
611,Customer_30,Customer30@gmail.com,Chicken,Meat,7,22.92,2025-04-24,Delivered,Card,160.44,4
612,Customer_17,Customer17@gmail.com,Butter,Dairy,6,68.45,2025-01-02,Pending,UPI,410.70000000000005,1
613,Customer_113,Customer113@gmail.com,Milk,Dairy,4,437.09,2025-03-05,Pending,UPI,1748.36,3
614,Customer_62,Customer62@gmail.com,Chicken,Meat,0,347.24,2025-11-16,Pending,Cash,0.0,11
615,Customer_84,Customer84@gmail.com,Milk,Dairy,12,74.21,2025-06-11,Delivered,Cash,890.52,6
616,Customer_112,Customer112@gmail.com,Chicken,Meat,4,424.2,2025-12-26,Pending,Card,1696.8,12
617,Customer_86,Customer86@gmail.com,Banana,Fruits,9,136.27,2025-05-25,Delivered,Card,1226.43,5
618,Customer_141,Customer141@gmail.com,Tomato,Vegetables,1,249.56,2025-09-19,Delivered,Card,249.56,9
619,Customer_187,Customer187@gmail.com,Chicken,Meat,12,89.69,2025-04-13,Delivered,UPI,1076.28,4
620,Customer_19,Customer19@gmail.com,Butter,Dairy,4,360.85,2025-05-13,Delivered,UPI,1443.4,5
621,Customer_177,Customer177@gmail.com,Chicken,Meat,4,340.09,2025-03-11,Delivered,UPI,1360.36,3
622,Customer_100,Customer100@gmail.com,Eggs,Dairy,1,121.33,2025-05-07,Delivered,Cash,121.33,5
623,Customer_140,Customer140@gmail.com,Banana,Fruits,4,434.43,2025-07-19,Delivered,Card,1737.72,7
624,Customer_189,Customer189@gmail.com,Butter,Dairy,12,212.63,2025-12-28,Cancelled,Card,2551.56,12
625,Customer_147,Customer147@gmail.com,Cheese,Dairy,15,160.41,2025-08-31,Delivered,Card,2406.15,8
626,Customer_76,Customer76@gmail.com,Butter,Dairy,3,93.12,2025-03-14,Delivered,Card,279.36,3
627,Customer_9,Customer9@gmail.com,Eggs,Dairy,0,147.76,2025-01-17,Delivered,Card,0.0,1
628,Customer_199,Customer199@gmail.com,Tomato,Vegetables,2,30.57,2025-02-16,Delivered,Card,61.14,2
629,Customer_28,Customer28@gmail.com,Banana,Fruits,0,299.96,2025-07-25,Cancelled,UPI,0.0,7
630,Customer_128,Customer128@gmail.com,Cheese,Dairy,11,424.27,2025-10-07,Delivered,Cash,4666.969999999999,10
631,Customer_52,Customer52@gmail.com,Eggs,Dairy,10,283.51,2025-12-10,Delivered,UPI,2835.1,12
632,Customer_83,Customer83@gmail.com,Eggs,Dairy,14,125.25,2025-01-06,Delivered,UPI,1753.5,1
633,Customer_111,Customer111@gmail.com,Apple,Fruits,4,36.16,2025-07-10,Cancelled,Card,144.64,7
634,Customer_144,Customer144@gmail.com,Banana,Fruits,3,123.02,2025-06-21,Delivered,UPI,369.06,6
635,Customer_117,Customer117@gmail.com,Butter,Dairy,15,219.74,2025-08-28,Pending,UPI,3296.1000000000004,8
636,Customer_69,Customer69@gmail.com,Milk,Dairy,6,384.61,2025-07-24,Delivered,UPI,2307.66,7
637,Customer_99,Customer99@gmail.com,Tomato,Vegetables,4,110.16,2025-09-08,Delivered,Card,440.64,9
638,Customer_140,Customer140@gmail.com,Milk,Dairy,9,365.5,2025-08-29,Delivered,Card,3289.5,8
639,Customer_25,Customer25@gmail.com,Butter,Dairy,13,436.13,2025-02-12,Pending,Card,5669.69,2
640,Customer_180,Customer180@gmail.com,Butter,Dairy,3,237.89,2025-10-19,Delivered,UPI,713.67,10
641,Customer_123,Customer123@gmail.com,Banana,Fruits,1,414.29,2025-02-14,Delivered,Cash,414.29,2
642,Customer_53,Customer53@gmail.com,Butter,Dairy,3,286.24,2025-09-12,Delivered,Cash,858.72,9
643,Customer_151,Customer151@gmail.com,Apple,Fruits,15,325.8,2025-06-01,Delivered,Card,4887.0,6
644,Customer_144,Customer144@gmail.com,Cheese,Dairy,11,272.61,2025-07-07,Delivered,UPI,2998.71,7
645,Customer_57,Customer57@gmail.com,Butter,Dairy,1,242.32,2025-11-26,Cancelled,Cash,242.32,11
646,Customer_39,Customer39@gmail.com,Milk,Dairy,7,132.63,2025-11-21,Delivered,Card,928.41,11
647,Customer_109,Customer109@gmail.com,Butter,Dairy,2,165.53,2025-10-26,Delivered,Card,331.06,10
648,Customer_181,Customer181@gmail.com,Apple,Fruits,8,159.19,2025-07-06,Pending,Cash,1273.52,7
649,Customer_42,Customer42@gmail.com,Chicken,Meat,12,290.38,2025-09-26,Delivered,Card,3484.56,9
650,Customer_186,Customer186@gmail.com,Chicken,Meat,3,77.58,2025-07-07,Delivered,Cash,232.74,7
651,Customer_167,Customer167@gmail.com,Eggs,Dairy,12,460.06,2025-11-14,Delivered,Cash,5520.72,11
652,Customer_142,Customer142@gmail.com,Tomato,Vegetables,5,365.91,2025-05-28,Delivered,UPI,1829.5500000000002,5
653,Customer_122,Customer122@gmail.com,Bread,Bakery,9,212.69,2025-12-21,Delivered,Cash,1914.21,12
654,Customer_133,Customer133@gmail.com,Cheese,Dairy,4,96.14,2025-12-07,Delivered,UPI,384.56,12
655,Customer_163,Customer163@gmail.com,Orange,Fruits,9,443.36,2025-09-28,Delivered,UPI,3990.2400000000002,9
656,Customer_75,Customer75@gmail.com,Eggs,Dairy,12,415.41,2025-04-12,Delivered,Card,4984.92,4
657,Customer_146,Customer146@gmail.com,Tomato,Vegetables,0,366.43,2025-02-18,Cancelled,Card,0.0,2
658,Customer_76,Customer76@gmail.com,Chicken,Meat,8,150.34,2025-11-08,Pending,Card,1202.72,11
659,Customer_9,Customer9@gmail.com,Milk,Dairy,15,213.17,2025-03-02,Pending,UPI,3197.5499999999997,3
660,Customer_74,Customer74@gmail.com,Orange,Fruits,0,69.32,2025-11-08,Pending,Card,0.0,11
661,Customer_186,Customer186@gmail.com,Tomato,Vegetables,7,110.74,2025-06-29,Delivered,Card,775.18,6
662,Customer_145,Customer145@gmail.com,Tomato,Vegetables,8,395.85,2025-05-29,Pending,Card,3166.8,5
663,Customer_7,Customer7@gmail.com,Eggs,Dairy,8,363.22,2025-11-26,Delivered,UPI,2905.76,11
664,Customer_174,Customer174@gmail.com,Orange,Fruits,0,304.87,2025-08-09,Delivered,Cash,0.0,8
665,Customer_141,Customer141@gmail.com,Banana,Fruits,1,449.95,2025-07-30,Delivered,Cash,449.95,7
666,Customer_168,Customer168@gmail.com,Bread,Bakery,11,299.97,2025-07-23,Delivered,Card,3299.67,7
667,Customer_170,Customer170@gmail.com,Banana,Fruits,15,244.14,2025-05-16,Pending,Cash,3662.1,5
668,Customer_137,Customer137@gmail.com,Orange,Fruits,12,183.38,2025-10-14,Cancelled,UPI,2200.56,10
669,Customer_178,Customer178@gmail.com,Banana,Fruits,0,471.42,2025-04-03,Delivered,UPI,0.0,4
670,Customer_27,Customer27@gmail.com,Apple,Fruits,9,59.7,2025-12-09,Pending,UPI,537.3000000000001,12
671,Customer_122,Customer122@gmail.com,Chicken,Meat,1,466.83,2025-11-23,Delivered,Card,466.83,11
672,Customer_194,Customer194@gmail.com,Apple,Fruits,9,416.82,2025-05-04,Delivered,Cash,3751.38,5
673,Customer_5,Customer5@gmail.com,Butter,Dairy,15,82.37,2025-09-24,Delivered,Card,1235.5500000000002,9
674,Customer_29,Customer29@gmail.com,Banana,Fruits,11,291.19,2025-07-29,Delivered,Card,3203.09,7
675,Customer_165,Customer165@gmail.com,Butter,Dairy,7,435.94,2025-05-04,Cancelled,UPI,3051.58,5
676,Customer_166,Customer166@gmail.com,Milk,Dairy,4,294.47,2025-12-27,Pending,Card,1177.88,12
677,Customer_83,Customer83@gmail.com,Cheese,Dairy,11,455.46,2025-01-10,Pending,Card,5010.0599999999995,1
678,Customer_136,Customer136@gmail.com,Milk,Dairy,10,472.63,2025-04-03,Delivered,UPI,4726.3,4
679,Customer_109,Customer109@gmail.com,Orange,Fruits,6,222.74,2025-07-09,Cancelled,Card,1336.44,7
680,Customer_65,Customer65@gmail.com,Tomato,Vegetables,1,201.11,2025-07-10,Delivered,UPI,201.11,7
681,Customer_86,Customer86@gmail.com,Chicken,Meat,7,469.43,2025-08-03,Pending,UPI,3286.01,8
682,Customer_145,Customer145@gmail.com,Banana,Fruits,10,344.07,2025-10-02,Delivered,UPI,3440.7,10
683,Customer_71,Customer71@gmail.com,Eggs,Dairy,5,75.69,2025-08-16,Delivered,UPI,378.45,8
684,Customer_45,Customer45@gmail.com,Cheese,Dairy,7,40.3,2025-08-08,Delivered,UPI,282.09999999999997,8
685,Customer_132,Customer132@gmail.com,Bread,Bakery,0,291.02,2025-01-20,Delivered,UPI,0.0,1
686,Customer_36,Customer36@gmail.com,Bread,Bakery,14,466.48,2025-05-18,Delivered,UPI,6530.72,5
687,Customer_70,Customer70@gmail.com,Bread,Bakery,0,425.24,2025-03-26,Delivered,UPI,0.0,3
688,Customer_159,Customer159@gmail.com,Banana,Fruits,11,344.41,2025-04-07,Delivered,UPI,3788.51,4
689,Customer_19,Customer19@gmail.com,Bread,Bakery,6,86.78,2025-07-22,Delivered,Cash,520.6800000000001,7
690,Customer_189,Customer189@gmail.com,Apple,Fruits,7,142.03,2025-03-14,Delivered,Card,994.21,3
691,Customer_108,Customer108@gmail.com,Cheese,Dairy,12,440.25,2025-04-18,Delivered,Card,5283.0,4
692,Customer_182,Customer182@gmail.com,Apple,Fruits,2,107.75,2025-03-28,Delivered,Cash,215.5,3
693,Customer_167,Customer167@gmail.com,Tomato,Vegetables,4,153.65,2025-12-13,Delivered,Card,614.6,12
694,Customer_91,Customer91@gmail.com,Cheese,Dairy,15,82.21,2025-12-11,Delivered,Card,1233.1499999999999,12
695,Customer_90,Customer90@gmail.com,Apple,Fruits,11,344.53,2025-08-11,Cancelled,UPI,3789.83,8
696,Customer_19,Customer19@gmail.com,Cheese,Dairy,0,473.11,2025-12-04,Pending,Card,0.0,12
697,Customer_39,Customer39@gmail.com,Tomato,Vegetables,6,149.1,2025-10-14,Delivered,Card,894.5999999999999,10
698,Customer_126,Customer126@gmail.com,Butter,Dairy,4,248.2,2025-08-04,Pending,Cash,992.8,8
699,Customer_195,Customer195@gmail.com,Banana,Fruits,7,324.48,2025-01-03,Pending,UPI,2271.36,1
700,Customer_173,Customer173@gmail.com,Banana,Fruits,12,499.74,2025-10-09,Cancelled,Card,5996.88,10
701,Customer_141,Customer141@gmail.com,Bread,Bakery,7,70.31,2025-09-14,Delivered,Cash,492.17,9
702,Customer_126,Customer126@gmail.com,Milk,Dairy,8,259.31,2025-08-13,Delivered,Cash,2074.48,8
703,Customer_58,Customer58@gmail.com,Bread,Bakery,6,204.86,2025-10-05,Delivered,Card,1229.16,10
704,Customer_148,Customer148@gmail.com,Orange,Fruits,10,435.59,2025-07-07,Delivered,Card,4355.9,7
705,Customer_200,Customer200@gmail.com,Apple,Fruits,0,248.46,2025-09-14,Delivered,Cash,0.0,9
706,Customer_61,Customer61@gmail.com,Cheese,Dairy,12,73.27,2025-12-08,Delivered,UPI,879.24,12
707,Customer_127,Customer127@gmail.com,Milk,Dairy,2,324.52,2025-05-18,Pending,UPI,649.04,5
708,Customer_105,Customer105@gmail.com,Tomato,Vegetables,7,389.97,2025-09-16,Cancelled,Cash,2729.79,9
709,Customer_167,Customer167@gmail.com,Orange,Fruits,2,21.38,2025-06-23,Delivered,UPI,42.76,6
710,Customer_1,Customer1@gmail.com,Tomato,Vegetables,7,432.3,2025-09-04,Delivered,Card,3026.1,9
711,Customer_131,Customer131@gmail.com,Banana,Fruits,0,109.29,2025-10-06,Delivered,UPI,0.0,10
712,Customer_92,Customer92@gmail.com,Banana,Fruits,4,284.99,2025-01-17,Pending,Card,1139.96,1
713,Customer_190,Customer190@gmail.com,Bread,Bakery,3,219.58,2025-08-25,Delivered,UPI,658.74,8
714,Customer_191,Customer191@gmail.com,Apple,Fruits,4,365.43,2025-03-24,Delivered,UPI,1461.72,3
715,Customer_113,Customer113@gmail.com,Milk,Dairy,7,198.16,2025-09-02,Delivered,Card,1387.12,9
716,Customer_153,Customer153@gmail.com,Chicken,Meat,9,437.49,2025-06-20,Delivered,UPI,3937.41,6
717,Customer_56,Customer56@gmail.com,Orange,Fruits,14,370.64,2025-10-10,Delivered,Card,5188.96,10
718,Customer_161,Customer161@gmail.com,Orange,Fruits,13,330.9,2025-02-15,Delivered,Card,4301.7,2
719,Customer_166,Customer166@gmail.com,Bread,Bakery,3,402.2,2025-08-17,Pending,UPI,1206.6,8
720,Customer_117,Customer117@gmail.com,Banana,Fruits,10,381.93,2025-04-12,Cancelled,Card,3819.3,4
721,Customer_134,Customer134@gmail.com,Bread,Bakery,3,37.25,2025-11-08,Cancelled,UPI,111.75,11
722,Customer_58,Customer58@gmail.com,Cheese,Dairy,14,209.47,2025-12-05,Cancelled,Card,2932.58,12
723,Customer_44,Customer44@gmail.com,Milk,Dairy,2,466.79,2025-12-30,Delivered,UPI,933.58,12
724,Customer_173,Customer173@gmail.com,Apple,Fruits,6,80.35,2025-10-18,Delivered,Cash,482.09999999999997,10
725,Customer_160,Customer160@gmail.com,Butter,Dairy,2,373.81,2025-10-03,Pending,UPI,747.62,10
726,Customer_173,Customer173@gmail.com,Eggs,Dairy,11,487.8,2025-03-20,Cancelled,Card,5365.8,3
727,Customer_61,Customer61@gmail.com,Eggs,Dairy,2,45.06,2025-05-03,Delivered,Cash,90.12,5
728,Customer_47,Customer47@gmail.com,Bread,Bakery,10,347.45,2025-06-19,Delivered,Card,3474.5,6
729,Customer_149,Customer149@gmail.com,Cheese,Dairy,9,244.71,2025-10-10,Delivered,Card,2202.39,10
